Irradiation,Temperature,Current,Voltage,Label,Current_raw ,Voltage_raw,,,,,,,,,
1000,60,15.85286,126.8229,3,1.59E+01,1.27E+02,,,,,,,,,
1050,10,18.00779,144.0623,3,1.80E+01,1.44E+02,,,,,,,,,
1050,15,17.836,142.688,3,1.78E+01,1.43E+02,,,,,,,,,
1050,20,17.65799,141.2639,3,1.77E+01,1.41E+02,,,,,,,,,
1050,25,17.47466,139.7973,3,1.75E+01,1.40E+02,,,,,,,,,
1050,30,17.28677,138.2941,3,1.73E+01,1.38E+02,,,,,,,,,
1050,35,17.09488,136.759,3,1.71E+01,1.37E+02,,,,,,,,,
1050,40,16.89949,135.1959,3,1.69E+01,1.35E+02,,,,,,,,,
1050,45,16.70094,133.6075,3,1.67E+01,1.34E+02,,,,,,,,,
1050,50,16.49956,131.9965,3,1.65E+01,1.32E+02,,,,,,,,,
1050,55,16.29557,130.3646,3,1.63E+01,1.30E+02,,,,,,,,,
1050,60,16.08915,128.7132,3,1.61E+01,1.29E+02,,,,,,,,,
1100,10,18.31956,146.5565,3,1.83E+01,1.47E+02,,,,,,,,,
1100,15,18.13042,145.0434,3,1.81E+01,1.45E+02,,,,,,,,,
1100,20,17.93752,143.5002,3,1.79E+01,1.44E+02,,,,,,,,,
1100,25,17.74133,141.9307,3,1.77E+01,1.42E+02,,,,,,,,,
1100,30,17.54223,140.3379,3,1.75E+01,1.40E+02,,,,,,,,,
1100,35,17.34049,138.7239,3,1.73E+01,1.39E+02,,,,,,,,,
1100,40,17.13636,137.0909,3,1.71E+01,1.37E+02,,,,,,,,,
1100,45,16.93005,135.4404,3,1.69E+01,1.35E+02,,,,,,,,,
1100,50,16.72168,133.7734,3,1.67E+01,1.34E+02,,,,,,,,,
1100,55,16.51135,132.0908,3,1.65E+01,1.32E+02,,,,,,,,,
1100,60,16.29916,130.3932,3,1.63E+01,1.30E+02,,,,,,,,,
1150,10,18.57673,148.6138,3,1.86E+01,1.49E+02,,,,,,,,,
1150,15,18.37695,147.0156,3,1.84E+01,1.47E+02,,,,,,,,,
1150,20,18.17475,145.398,3,1.82E+01,1.45E+02,,,,,,,,,
1150,25,17.97036,143.7629,3,1.80E+01,1.44E+02,,,,,,,,,
1150,30,17.76396,142.1117,3,1.78E+01,1.42E+02,,,,,,,,,
1150,35,17.5557,140.4456,3,1.76E+01,1.40E+02,,,,,,,,,
1150,40,17.34571,138.7656,3,1.73E+01,1.39E+02,,,,,,,,,
1150,45,17.13403,137.0723,3,1.71E+01,1.37E+02,,,,,,,,,
1150,50,16.92076,135.3661,3,1.69E+01,1.35E+02,,,,,,,,,
1150,55,16.70592,133.6474,3,1.67E+01,1.34E+02,,,,,,,,,
1150,60,16.48952,131.9162,3,1.65E+01,1.32E+02,,,,,,,,,
1200,10,18.79776,150.3821,3,1.88E+01,1.50E+02,,,,,,,,,
1200,15,18.59125,148.73,3,1.86E+01,1.49E+02,,,,,,,,,
1200,20,18.3829,147.0632,3,1.84E+01,1.47E+02,,,,,,,,,
1200,25,18.17305,145.3844,3,1.82E+01,1.45E+02,,,,,,,,,
1200,30,17.96172,143.6937,3,1.80E+01,1.44E+02,,,,,,,,,
1200,35,17.74896,141.9917,3,1.77E+01,1.42E+02,,,,,,,,,
1200,40,17.53482,140.2786,3,1.75E+01,1.40E+02,,,,,,,,,
1200,45,17.31933,138.5546,3,1.73E+01,1.39E+02,,,,,,,,,
1200,50,17.10249,136.8199,3,1.71E+01,1.37E+02,,,,,,,,,
1200,55,16.88429,135.0743,3,1.69E+01,1.35E+02,,,,,,,,,
1200,60,16.66472,133.3178,3,1.67E+01,1.33E+02,,,,,,,,,
1250,10,18.99369,151.9495,3,1.90E+01,1.52E+02,,,,,,,,,
1250,15,18.78256,150.2605,3,1.88E+01,1.50E+02,,,,,,,,,
1250,20,18.57016,148.5613,3,1.86E+01,1.49E+02,,,,,,,,,
1250,25,18.35654,146.8523,3,1.84E+01,1.47E+02,,,,,,,,,
1250,30,18.14172,145.1338,3,1.81E+01,1.45E+02,,,,,,,,,
1250,35,17.92574,143.4059,3,1.79E+01,1.43E+02,,,,,,,,,
1250,40,17.70858,141.6687,3,1.77E+01,1.42E+02,,,,,,,,,
1250,45,17.49025,139.922,3,1.75E+01,1.40E+02,,,,,,,,,
1250,50,17.27071,138.1657,3,1.73E+01,1.38E+02,,,,,,,,,
1250,55,17.04993,136.3994,3,1.70E+01,1.36E+02,,,,,,,,,
1250,60,16.82786,134.6228,3,1.68E+01,1.35E+02,,,,,,,,,
100,10,1.856279,14.85024,3,1.86E+00,1.49E+01,,,,,,,,,
100,15,1.857515,14.86012,3,1.86E+00,1.49E+01,,,,,,,,,
100,20,1.85875,14.87,3,1.86E+00,1.49E+01,,,,,,,,,
100,25,1.859985,14.87988,3,1.86E+00,1.49E+01,,,,,,,,,
100,30,1.86122,14.88976,3,1.86E+00,1.49E+01,,,,,,,,,
100,35,1.862456,14.89964,3,1.86E+00,1.49E+01,,,,,,,,,
100,40,1.863691,14.90953,3,1.86E+00,1.49E+01,,,,,,,,,
100,45,1.864926,14.91941,3,1.86E+00,1.49E+01,,,,,,,,,
100,50,1.866161,14.92929,3,1.87E+00,1.49E+01,,,,,,,,,
100,55,1.867396,14.93917,3,1.87E+00,1.49E+01,,,,,,,,,
100,60,1.868632,14.94905,3,1.87E+00,1.49E+01,,,,,,,,,
150,10,2.781873,22.25499,3,2.78E+00,2.23E+01,,,,,,,,,
150,15,2.783725,22.2698,3,2.78E+00,2.23E+01,,,,,,,,,
150,20,2.785576,22.28461,3,2.79E+00,2.23E+01,,,,,,,,,
150,25,2.787427,22.29942,3,2.79E+00,2.23E+01,,,,,,,,,
150,30,2.789278,22.31422,3,2.79E+00,2.23E+01,,,,,,,,,
150,35,2.791129,22.32903,3,2.79E+00,2.23E+01,,,,,,,,,
150,40,2.79298,22.34384,3,2.79E+00,2.23E+01,,,,,,,,,
150,45,2.794831,22.35865,3,2.79E+00,2.24E+01,,,,,,,,,
150,50,2.796682,22.37346,3,2.80E+00,2.24E+01,,,,,,,,,
150,55,2.798533,22.38827,3,2.80E+00,2.24E+01,,,,,,,,,
150,60,2.800384,22.40307,3,2.80E+00,2.24E+01,,,,,,,,,
200,10,3.705776,29.64621,3,3.71E+00,2.96E+01,,,,,,,,,
200,15,3.708242,29.66594,3,3.71E+00,2.97E+01,,,,,,,,,
200,20,3.710708,29.68567,3,3.71E+00,2.97E+01,,,,,,,,,
200,25,3.713174,29.70539,3,3.71E+00,2.97E+01,,,,,,,,,
200,30,3.71564,29.72512,3,3.72E+00,2.97E+01,,,,,,,,,
200,35,3.718106,29.74485,3,3.72E+00,2.97E+01,,,,,,,,,
200,40,3.720572,29.76457,3,3.72E+00,2.98E+01,,,,,,,,,
200,45,3.723037,29.7843,3,3.72E+00,2.98E+01,,,,,,,,,
200,50,3.725503,29.80402,3,3.73E+00,2.98E+01,,,,,,,,,
200,55,3.727967,29.82374,3,3.73E+00,2.98E+01,,,,,,,,,
200,60,3.730431,29.84345,3,3.73E+00,2.98E+01,,,,,,,,,
250,10,4.627993,37.02394,3,4.63E+00,3.70E+01,,,,,,,,,
250,15,4.631073,37.04858,3,4.63E+00,3.70E+01,,,,,,,,,
250,20,4.634152,37.07322,3,4.63E+00,3.71E+01,,,,,,,,,
250,25,4.637232,37.09785,3,4.64E+00,3.71E+01,,,,,,,,,
250,30,4.640311,37.12249,3,4.64E+00,3.71E+01,,,,,,,,,
250,35,4.64339,37.14712,3,4.64E+00,3.71E+01,,,,,,,,,
250,40,4.646468,37.17174,3,4.65E+00,3.72E+01,,,,,,,,,
250,45,4.649545,37.19636,3,4.65E+00,3.72E+01,,,,,,,,,
250,50,4.652621,37.22097,3,4.65E+00,3.72E+01,,,,,,,,,
250,55,4.655694,37.24555,3,4.66E+00,3.72E+01,,,,,,,,,
250,60,4.658761,37.27009,3,4.66E+00,3.73E+01,,,,,,,,,
300,10,5.548528,44.38822,3,5.55E+00,4.44E+01,,,,,,,,,
300,15,5.552219,44.41776,3,5.55E+00,4.44E+01,,,,,,,,,
300,20,5.555911,44.44729,3,5.56E+00,4.44E+01,,,,,,,,,
300,25,5.559602,44.47681,3,5.56E+00,4.45E+01,,,,,,,,,
300,30,5.563291,44.50633,3,5.56E+00,4.45E+01,,,,,,,,,
300,35,5.566979,44.53583,3,5.57E+00,4.45E+01,,,,,,,,,
300,40,5.570663,44.5653,3,5.57E+00,4.46E+01,,,,,,,,,
300,45,5.57434,44.59472,3,5.57E+00,4.46E+01,,,,,,,,,
300,50,5.578008,44.62406,3,5.58E+00,4.46E+01,,,,,,,,,
300,55,5.581658,44.65326,3,5.58E+00,4.47E+01,,,,,,,,,
300,60,5.585281,44.68225,3,5.59E+00,4.47E+01,,,,,,,,,
350,10,6.467383,51.73906,3,6.47E+00,5.17E+01,,,,,,,,,
350,15,6.471683,51.77347,3,6.47E+00,5.18E+01,,,,,,,,,
350,20,6.475981,51.80785,3,6.48E+00,5.18E+01,,,,,,,,,
350,25,6.480275,51.8422,3,6.48E+00,5.18E+01,,,,,,,,,
350,30,6.484561,51.87648,3,6.48E+00,5.19E+01,,,,,,,,,
350,35,6.488833,51.91066,3,6.49E+00,5.19E+01,,,,,,,,,
350,40,6.493082,51.94466,3,6.49E+00,5.19E+01,,,,,,,,,
350,45,6.497295,51.97836,3,6.50E+00,5.20E+01,,,,,,,,,
350,50,6.501447,52.01158,3,6.50E+00,5.20E+01,,,,,,,,,
350,55,6.505503,52.04403,3,6.51E+00,5.20E+01,,,,,,,,,
350,60,6.509408,52.07526,3,6.51E+00,5.21E+01,,,,,,,,,
400,10,7.384545,59.07636,3,7.38E+00,5.91E+01,,,,,,,,,
400,15,7.389436,59.11549,3,7.39E+00,5.91E+01,,,,,,,,,
400,20,7.39431,59.15448,3,7.39E+00,5.92E+01,,,,,,,,,
400,25,7.399152,59.19322,3,7.40E+00,5.92E+01,,,,,,,,,
400,30,7.403943,59.23155,3,7.40E+00,5.92E+01,,,,,,,,,
400,35,7.408649,59.26919,3,7.41E+00,5.93E+01,,,,,,,,,
400,40,7.413217,59.30573,3,7.41E+00,5.93E+01,,,,,,,,,
400,45,7.417563,59.3405,3,7.42E+00,5.93E+01,,,,,,,,,
400,50,7.421562,59.3725,3,7.42E+00,5.94E+01,,,,,,,,,
400,55,7.425026,59.40021,3,7.43E+00,5.94E+01,,,,,,,,,
400,60,7.427679,59.42143,3,7.43E+00,5.94E+01,,,,,,,,,
450,10,8.299878,66.39902,3,8.30E+00,6.64E+01,,,,,,,,,
450,15,8.305231,66.44185,3,8.31E+00,6.64E+01,,,,,,,,,
450,20,8.31046,66.48368,3,8.31E+00,6.65E+01,,,,,,,,,
450,25,8.315484,66.52387,3,8.32E+00,6.65E+01,,,,,,,,,
450,30,8.320176,66.56141,3,8.32E+00,6.66E+01,,,,,,,,,
450,35,8.324339,66.59471,3,8.32E+00,6.66E+01,,,,,,,,,
450,40,8.327679,66.62143,3,8.33E+00,6.66E+01,,,,,,,,,
450,45,8.329762,66.6381,3,8.33E+00,6.66E+01,,,,,,,,,
450,50,8.329976,66.63981,3,8.33E+00,6.66E+01,,,,,,,,,
450,55,8.327483,66.61986,3,8.33E+00,6.66E+01,,,,,,,,,
450,60,8.321202,66.56961,3,8.32E+00,6.66E+01,,,,,,,,,
500,10,9.212245,73.69796,3,9.21E+00,7.37E+01,,,,,,,,,
500,15,9.217119,73.73695,3,9.22E+00,7.37E+01,,,,,,,,,
500,20,9.221162,73.7693,3,9.22E+00,7.38E+01,,,,,,,,,
500,25,9.223901,73.79121,3,9.22E+00,7.38E+01,,,,,,,,,
500,30,9.224647,73.79717,3,9.22E+00,7.38E+01,,,,,,,,,
500,35,9.222442,73.77954,3,9.22E+00,7.38E+01,,,,,,,,,
500,40,9.216035,73.72828,3,9.22E+00,7.37E+01,,,,,,,,,
500,45,9.203912,73.63129,3,9.20E+00,7.36E+01,,,,,,,,,
500,50,9.184418,73.47534,3,9.18E+00,7.35E+01,,,,,,,,,
500,55,9.155976,73.24781,3,9.16E+00,7.32E+01,,,,,,,,,
500,60,9.117343,72.93874,3,9.12E+00,7.29E+01,,,,,,,,,
550,10,10.11285,80.90279,3,1.01E+01,8.09E+01,,,,,,,,,
550,15,10.11091,80.88731,3,1.01E+01,8.09E+01,,,,,,,,,
550,20,10.10429,80.83434,3,1.01E+01,8.08E+01,,,,,,,,,
550,25,10.09122,80.72978,3,1.01E+01,8.07E+01,,,,,,,,,
550,30,10.06982,80.55853,3,1.01E+01,8.06E+01,,,,,,,,,
550,35,10.03837,80.30695,3,1.00E+01,8.03E+01,,,,,,,,,
550,40,9.995671,79.96537,3,1.00E+01,8.00E+01,,,,,,,,,
550,45,9.941216,79.52973,3,9.94E+00,7.95E+01,,,,,,,,,
550,50,9.875192,79.00154,3,9.88E+00,7.90E+01,,,,,,,,,
550,55,9.798321,78.38657,3,9.80E+00,7.84E+01,,,,,,,,,
550,60,9.711634,77.69307,3,9.71E+00,7.77E+01,,,,,,,,,
600,10,10.94793,87.58344,3,1.09E+01,8.76E+01,,,,,,,,,
600,15,10.9129,87.30318,3,1.09E+01,8.73E+01,,,,,,,,,
600,20,10.8655,86.92397,3,1.09E+01,8.69E+01,,,,,,,,,
600,25,10.80553,86.44422,3,1.08E+01,8.64E+01,,,,,,,,,
600,30,10.73357,85.86854,3,1.07E+01,8.59E+01,,,,,,,,,
600,35,10.65069,85.20553,3,1.07E+01,8.52E+01,,,,,,,,,
600,40,10.55819,84.46551,3,1.06E+01,8.45E+01,,,,,,,,,
600,45,10.45736,83.6589,3,1.05E+01,8.37E+01,,,,,,,,,
600,50,10.34941,82.7953,3,1.03E+01,8.28E+01,,,,,,,,,
600,55,10.23538,81.88307,3,1.02E+01,8.19E+01,,,,,,,,,
600,60,10.11617,80.92934,3,1.01E+01,8.09E+01,,,,,,,,,
650,10,11.5819,92.65518,3,1.16E+01,9.27E+01,,,,,,,,,
650,15,11.49276,91.94211,3,1.15E+01,9.19E+01,,,,,,,,,
650,20,11.39436,91.1549,3,1.14E+01,9.12E+01,,,,,,,,,
650,25,11.28811,90.3049,3,1.13E+01,9.03E+01,,,,,,,,,
650,30,11.17525,89.40201,3,1.12E+01,8.94E+01,,,,,,,,,
650,35,11.05682,88.45456,3,1.11E+01,8.85E+01,,,,,,,,,
650,40,10.93368,87.46941,3,1.09E+01,8.75E+01,,,,,,,,,
650,45,10.80652,86.45219,3,1.08E+01,8.65E+01,,,,,,,,,
650,50,10.67594,85.4075,3,1.07E+01,8.54E+01,,,,,,,,,
650,55,10.54239,84.3391,3,1.05E+01,8.43E+01,,,,,,,,,
650,60,10.40626,83.25008,3,1.04E+01,8.33E+01,,,,,,,,,
700,10,11.9906,95.92481,3,1.20E+01,9.59E+01,,,,,,,,,
700,15,11.86799,94.94394,3,1.19E+01,9.49E+01,,,,,,,,,
700,20,11.74117,93.92932,3,1.17E+01,9.39E+01,,,,,,,,,
700,25,11.61077,92.88613,3,1.16E+01,9.29E+01,,,,,,,,,
700,30,11.47732,91.81854,3,1.15E+01,9.18E+01,,,,,,,,,
700,35,11.34124,90.72993,3,1.13E+01,9.07E+01,,,,,,,,,
700,40,11.20288,89.62308,3,1.12E+01,8.96E+01,,,,,,,,,
700,45,11.06252,88.50019,3,1.11E+01,8.85E+01,,,,,,,,,
700,50,10.9204,87.36323,3,1.09E+01,8.74E+01,,,,,,,,,
700,55,10.77672,86.21372,3,1.08E+01,8.62E+01,,,,,,,,,
700,60,10.63162,85.053,3,1.06E+01,8.51E+01,,,,,,,,,
750,10,12.26897,98.15178,3,1.23E+01,9.82E+01,,,,,,,,,
750,15,12.13063,97.045,3,1.21E+01,9.70E+01,,,,,,,,,
750,20,11.99027,95.92217,3,1.20E+01,9.59E+01,,,,,,,,,
750,25,11.84817,94.78536,3,1.18E+01,9.48E+01,,,,,,,,,
750,30,11.70452,93.63613,3,1.17E+01,9.36E+01,,,,,,,,,
750,35,11.55948,92.47582,3,1.16E+01,9.25E+01,,,,,,,,,
750,40,11.4132,91.30562,3,1.14E+01,9.13E+01,,,,,,,,,
750,45,11.26581,90.12647,3,1.13E+01,9.01E+01,,,,,,,,,
750,50,11.1174,88.93922,3,1.11E+01,8.89E+01,,,,,,,,,
750,55,10.96807,87.74453,3,1.10E+01,8.77E+01,,,,,,,,,
750,60,10.8179,86.54323,3,1.08E+01,8.65E+01,,,,,,,,,
800,10,12.47963,99.83702,3,1.25E+01,9.98E+01,,,,,,,,,
800,15,12.33346,98.66765,3,1.23E+01,9.87E+01,,,,,,,,,
800,20,12.18619,97.48956,3,1.22E+01,9.75E+01,,,,,,,,,
800,25,12.03794,96.30355,3,1.20E+01,9.63E+01,,,,,,,,,
800,30,11.88881,95.11049,3,1.19E+01,9.51E+01,,,,,,,,,
800,35,11.73887,93.91095,3,1.17E+01,9.39E+01,,,,,,,,,
800,40,11.58811,92.70487,3,1.16E+01,9.27E+01,,,,,,,,,
800,45,11.43668,91.49343,3,1.14E+01,9.15E+01,,,,,,,,,
800,50,11.2846,90.27677,3,1.13E+01,9.03E+01,,,,,,,,,
800,55,11.13191,89.05528,3,1.11E+01,8.91E+01,,,,,,,,,
800,60,10.97864,87.82915,3,1.10E+01,8.78E+01,,,,,,,,,
850,10,12.65172,101.2138,3,1.27E+01,1.01E+02,,,,,,,,,
850,15,12.50133,100.0106,3,1.25E+01,1.00E+02,,,,,,,,,
850,20,12.35022,98.8018,3,1.24E+01,9.88E+01,,,,,,,,,
850,25,12.19848,97.58782,3,1.22E+01,9.76E+01,,,,,,,,,
850,30,12.04615,96.36918,3,1.20E+01,9.64E+01,,,,,,,,,
850,35,11.89355,95.14838,3,1.19E+01,9.51E+01,,,,,,,,,
850,40,11.73992,93.91935,3,1.17E+01,9.39E+01,,,,,,,,,
850,45,11.58603,92.68825,3,1.16E+01,9.27E+01,,,,,,,,,
850,50,11.43169,91.4535,3,1.14E+01,9.15E+01,,,,,,,,,
850,55,11.2769,90.21521,3,1.13E+01,9.02E+01,,,,,,,,,
850,60,11.12171,88.9737,3,1.11E+01,8.90E+01,,,,,,,,,
900,10,12.79968,102.3975,3,1.28E+01,1.02E+02,,,,,,,,,
900,15,12.64682,101.1746,3,1.26E+01,1.01E+02,,,,,,,,,
900,20,12.49343,99.94744,3,1.25E+01,9.99E+01,,,,,,,,,
900,25,12.3396,98.71681,3,1.23E+01,9.87E+01,,,,,,,,,
900,30,12.18535,97.48277,3,1.22E+01,9.75E+01,,,,,,,,,
900,35,12.0307,96.24562,3,1.20E+01,9.62E+01,,,,,,,,,
900,40,11.87566,95.00526,3,1.19E+01,9.50E+01,,,,,,,,,
900,45,11.72024,93.76191,3,1.17E+01,9.38E+01,,,,,,,,,
900,50,11.56444,92.51554,3,1.16E+01,9.25E+01,,,,,,,,,
900,55,11.40833,91.26668,3,1.14E+01,9.13E+01,,,,,,,,,
900,60,11.25187,90.01497,3,1.13E+01,9.00E+01,,,,,,,,,
950,10,12.93125,103.45,3,1.29E+01,1.03E+02,,,,,,,,,
950,15,12.77686,102.2149,3,1.28E+01,1.02E+02,,,,,,,,,
950,20,12.6221,100.9768,3,1.26E+01,1.01E+02,,,,,,,,,
950,25,12.46699,99.73591,3,1.25E+01,9.97E+01,,,,,,,,,
950,30,12.31154,98.49231,3,1.23E+01,9.85E+01,,,,,,,,,
950,35,12.15576,97.24607,3,1.22E+01,9.72E+01,,,,,,,,,
950,40,11.99966,95.99727,3,1.20E+01,9.60E+01,,,,,,,,,
950,45,11.84322,94.74572,3,1.18E+01,9.47E+01,,,,,,,,,
950,50,11.74221,93.93767,3,1.17E+01,9.39E+01,,,,,,,,,
950,55,11.74926,93.99412,3,1.17E+01,9.40E+01,,,,,,,,,
950,60,11.75623,94.04986,3,1.18E+01,9.40E+01,,,,,,,,,
1000,10,13.05107,104.4086,3,1.31E+01,1.04E+02,,,,,,,,,
1000,15,12.89576,103.1661,3,1.29E+01,1.03E+02,,,,,,,,,
1000,20,12.74015,101.9212,3,1.27E+01,1.02E+02,,,,,,,,,
1000,25,12.5843,100.6744,3,1.26E+01,1.01E+02,,,,,,,,,
1000,30,12.42801,99.42406,3,1.24E+01,9.94E+01,,,,,,,,,
1000,35,12.3304,98.64324,3,1.23E+01,9.86E+01,,,,,,,,,
1000,40,12.33792,98.70336,3,1.23E+01,9.87E+01,,,,,,,,,
1000,45,12.3454,98.76317,3,1.23E+01,9.88E+01,,,,,,,,,
1000,50,12.35281,98.82247,3,1.24E+01,9.88E+01,,,,,,,,,
1000,55,12.36012,98.88096,3,1.24E+01,9.89E+01,,,,,,,,,
1000,60,12.36727,98.93815,3,1.24E+01,9.89E+01,,,,,,,,,
1050,10,13.16211,105.2968,3,1.32E+01,1.05E+02,,,,,,,,,
1050,15,13.00623,104.0498,3,1.30E+01,1.04E+02,,,,,,,,,
1050,20,12.91554,103.3244,3,1.29E+01,1.03E+02,,,,,,,,,
1050,25,12.92347,103.3878,3,1.29E+01,1.03E+02,,,,,,,,,
1050,30,12.93139,103.4511,3,1.29E+01,1.03E+02,,,,,,,,,
1050,35,12.93927,103.5142,3,1.29E+01,1.04E+02,,,,,,,,,
1050,40,12.94711,103.5769,3,1.29E+01,1.04E+02,,,,,,,,,
1050,45,12.95488,103.639,3,1.30E+01,1.04E+02,,,,,,,,,
1050,50,12.96252,103.7002,3,1.30E+01,1.04E+02,,,,,,,,,
1050,55,12.96998,103.7599,3,1.30E+01,1.04E+02,,,,,,,,,
1050,60,12.97715,103.8172,3,1.30E+01,1.04E+02,,,,,,,,,
1100,10,13.506,108.048,3,1.35E+01,1.08E+02,,,,,,,,,
1100,15,13.51431,108.1145,3,1.35E+01,1.08E+02,,,,,,,,,
1100,20,13.52261,108.1809,3,1.35E+01,1.08E+02,,,,,,,,,
1100,25,13.5309,108.2472,3,1.35E+01,1.08E+02,,,,,,,,,
1100,30,13.53915,108.3132,3,1.35E+01,1.08E+02,,,,,,,,,
1100,35,13.54735,108.3788,3,1.35E+01,1.08E+02,,,,,,,,,
1100,40,13.55546,108.4437,3,1.36E+01,1.08E+02,,,,,,,,,
1100,45,13.56344,108.5075,3,1.36E+01,1.09E+02,,,,,,,,,
1100,50,13.5712,108.5696,3,1.36E+01,1.09E+02,,,,,,,,,
1100,55,13.57861,108.6289,3,1.36E+01,1.09E+02,,,,,,,,,
1100,60,13.58548,108.6838,3,1.36E+01,1.09E+02,,,,,,,,,
1150,10,14.11161,112.8929,3,1.41E+01,1.13E+02,,,,,,,,,
1150,15,14.12029,112.9623,3,1.41E+01,1.13E+02,,,,,,,,,
1150,20,14.12894,113.0315,3,1.41E+01,1.13E+02,,,,,,,,,
1150,25,14.13756,113.1005,3,1.41E+01,1.13E+02,,,,,,,,,
1150,30,14.14612,113.169,3,1.41E+01,1.13E+02,,,,,,,,,
1150,35,14.15458,113.2366,3,1.42E+01,1.13E+02,,,,,,,,,
1150,40,14.16287,113.303,3,1.42E+01,1.13E+02,,,,,,,,,
1150,45,14.17091,113.3673,3,1.42E+01,1.13E+02,,,,,,,,,
1150,50,14.17854,113.4283,3,1.42E+01,1.13E+02,,,,,,,,,
1150,55,14.18553,113.4842,3,1.42E+01,1.13E+02,,,,,,,,,
1150,60,14.19153,113.5323,3,1.42E+01,1.14E+02,,,,,,,,,
1200,10,14.7165,117.732,3,1.47E+01,1.18E+02,,,,,,,,,
1200,15,14.72552,117.8042,3,1.47E+01,1.18E+02,,,,,,,,,
1200,20,14.7345,117.876,3,1.47E+01,1.18E+02,,,,,,,,,
1200,25,14.74342,117.9473,3,1.47E+01,1.18E+02,,,,,,,,,
1200,30,14.75221,118.0177,3,1.48E+01,1.18E+02,,,,,,,,,
1200,35,14.76082,118.0866,3,1.48E+01,1.18E+02,,,,,,,,,
1200,40,14.76912,118.153,3,1.48E+01,1.18E+02,,,,,,,,,
1200,45,14.77694,118.2155,3,1.48E+01,1.18E+02,,,,,,,,,
1200,50,14.78399,118.2719,3,1.48E+01,1.18E+02,,,,,,,,,
1200,55,14.78987,118.3189,3,1.48E+01,1.18E+02,,,,,,,,,
1200,60,14.79396,118.3517,3,1.48E+01,1.18E+02,,,,,,,,,
1250,10,15.32064,122.5651,3,1.53E+01,1.23E+02,,,,,,,,,
1250,15,15.32998,122.6398,3,1.53E+01,1.23E+02,,,,,,,,,
1250,20,15.33924,122.7139,3,1.53E+01,1.23E+02,,,,,,,,,
1250,25,15.34837,122.787,3,1.53E+01,1.23E+02,,,,,,,,,
1250,30,15.35727,122.8582,3,1.54E+01,1.23E+02,,,,,,,,,
1250,35,15.36582,122.9265,3,1.54E+01,1.23E+02,,,,,,,,,
1250,40,15.37378,122.9902,3,1.54E+01,1.23E+02,,,,,,,,,
1250,45,15.38083,123.0467,3,1.54E+01,1.23E+02,,,,,,,,,
1250,50,15.38648,123.0918,3,1.54E+01,1.23E+02,,,,,,,,,
1250,55,15.38998,123.1198,3,1.54E+01,1.23E+02,,,,,,,,,
1250,60,15.39029,123.1223,3,1.54E+01,1.23E+02,,,,,,,,,
